Race,Date,WPM,Accuracy,Text,Outcome
5877.,2017-06-13 22:05:15,177.11,99%,451,Win (1 of 4)
5876.,2017-06-13 22:04:23,187.55,99%,3620156,Win (1 of 4)
5875.,2017-06-13 22:03:31,164.58,99%,170,Win (1 of 4)
5874.,2017-06-13 22:02:30,161.50,98%,142,Win (1 of 4)
5873.,2017-06-13 22:01:24,202.01,100%,3622199,Win (1 of 3)
5872.,2017-06-13 22:00:00,171.13,99%,3620156,Win (1 of 4)
5871.,2017-06-13 21:58:58,172.60,99%,3622418,Win (1 of 4)
5870.,2017-06-13 21:58:00,180.31,99%,3550021,Win (1 of 4)
5869.,2017-06-13 21:57:09,161.00,99%,481,Win (1 of 5)
5868.,2017-06-13 21:56:03,187.70,99%,3620374,Win (1 of 4)
5867.,2017-06-13 21:55:14,195.63,100%,3550088,Win (1 of 3)
5866.,2017-06-13 21:54:20,173.51,99%,433,Win (1 of 4)
5865.,2017-06-13 21:53:18,168.80,99%,3620231,Win (1 of 4)
5864.,2017-06-13 21:52:21,159.92,98%,3622414,Win (1 of 3)
5863.,2017-06-13 21:51:09,193.87,100%,143,Win (1 of 4)
5862.,2017-06-13 21:50:13,195.86,99%,3621863,Win (1 of 4)
5861.,2017-06-13 21:49:13,163.73,99%,3550139,Win (1 of 3)
5860.,2017-06-13 21:48:06,136.98,98%,3100047,Win (1 of 4)
5859.,2017-06-13 21:47:10,190.95,99%,3550075,Win (1 of 3)
5858.,2017-06-13 21:46:28,200.97,99%,3620957,Win (1 of 3)
5857.,2017-06-13 21:45:35,166.79,98%,3620854,Win (1 of 3)
5856.,2017-06-13 21:44:34,151.01,99%,83,Win (1 of 2)
5855.,2017-06-13 21:43:24,165.06,99%,3622419,Win (1 of 3)
5854.,2017-06-13 21:42:31,147.28,98%,3100056,Win (1 of 3)
5853.,2017-06-13 21:41:44,170.91,98%,3100074,Win (1 of 2)
5852.,2017-06-13 21:40:44,176.10,98%,3550075,Win (1 of 3)
5851.,2017-06-13 21:39:58,179.06,99%,131,Win (1 of 2)
5850.,2017-06-13 21:38:56,188.02,99%,594,Win (1 of 3)
5849.,2017-06-13 21:37:39,184.52,98%,3100059,Win (1 of 3)
5848.,2017-06-13 21:36:56,178.07,98%,3622081,Win (1 of 2)
5847.,2017-06-13 21:36:14,162.86,98%,3100076,Win (1 of 3)
5846.,2017-06-13 21:35:28,181.02,99%,3622425,Win (1 of 3)
5845.,2017-06-13 21:34:25,149.36,97%,3622263,Win (1 of 3)
5844.,2017-06-13 21:33:22,156.04,96%,3621119,No win (2 of 4)
5843.,2017-06-13 21:32:34,165.35,97%,545,Win (1 of 4)
5842.,2017-06-13 21:31:48,178.91,98%,3550006,Win (1 of 3)
5841.,2017-06-13 21:30:51,195.39,100%,3622345,Win (1 of 3)
5840.,2017-06-13 21:30:00,150.80,97%,266,Win (1 of 2)
5839.,2017-06-13 21:29:16,126.75,97%,39,No win (2 of 3)
5838.,2017-06-13 21:28:14,175.45,98%,3621523,Win (1 of 3)
5837.,2017-06-13 21:27:24,182.16,98%,574,Win (1 of 3)
5836.,2017-06-13 21:26:18,171.05,98%,3622261,Win (1 of 3)
5835.,2017-06-13 21:25:25,181.45,99%,3622252,Win (1 of 3)
5834.,2017-06-13 21:24:27,163.69,99%,55,Win (1 of 3)
5833.,2017-06-13 21:23:27,213.35,100%,3620667,Win (1 of 2)
5832.,2017-06-13 21:22:42,200.82,99%,3622338,Win (1 of 3)
5831.,2017-06-13 21:21:42,189.95,98%,3622436,Win (1 of 3)
5830.,2017-06-13 21:20:54,159.24,97%,3100003,Win (1 of 3)
5829.,2017-06-13 21:19:51,190.92,99%,3550124,Win (1 of 3)
5828.,2017-06-13 21:18:44,187.78,98%,515,Win (1 of 3)
5827.,2017-06-13 21:17:38,160.16,98%,511,Win (1 of 3)
5826.,2017-06-13 21:16:43,201.40,100%,3622344,Win (1 of 3)
5825.,2017-06-13 21:15:46,169.46,98%,448,Win (1 of 3)
5824.,2017-06-13 21:14:40,172.39,99%,315,Win (1 of 3)
5823.,2017-06-13 21:13:49,184.88,98%,3620508,Win (1 of 3)
5822.,2017-06-13 21:12:53,186.98,99%,448,Win (1 of 3)
5821.,2017-06-13 21:11:31,183.67,99%,672,Win (1 of 3)
5820.,2017-06-13 21:10:26,171.57,100%,637,Win (1 of 3)
5819.,2017-06-13 21:08:14,209.55,100%,161,Win (1 of 3)
5818.,2017-06-13 21:07:24,174.11,99%,3550112,Win (1 of 3)
5817.,2017-06-13 21:06:10,182.01,99%,3622450,Win (1 of 3)
5816.,2017-06-13 21:05:13,161.26,98%,287,Win (1 of 3)
5815.,2017-06-13 21:04:14,170.20,97%,3100038,Win (1 of 3)
5814.,2017-06-13 21:03:23,194.48,99%,3622129,Win (1 of 3)
5813.,2017-06-13 21:02:31,158.69,98%,3622303,Win (1 of 3)
5812.,2017-06-13 21:01:39,141.46,98%,741,Win (1 of 3)
5811.,2017-06-13 21:00:34,162.49,98%,340,Win (1 of 3)
5810.,2017-06-13 20:59:29,143.59,97%,3622209,Win (1 of 3)
5809.,2017-06-13 20:58:36,198.75,99%,3100038,Win (1 of 2)
5808.,2017-06-13 20:57:45,163.13,98%,445,Win (1 of 3)
5807.,2017-06-13 20:56:33,178.41,98%,3621935,Win (1 of 4)
5806.,2017-06-13 20:55:44,182.12,100%,168,Win (1 of 3)
5805.,2017-06-13 20:54:35,172.36,97%,346,Win (1 of 2)
5804.,2017-06-13 20:53:22,176.19,99%,208,Win (1 of 3)
5803.,2017-06-13 20:52:27,158.87,97%,3622449,Win (1 of 3)
5802.,2017-06-13 20:51:03,189.41,99%,3622399,Win (1 of 4)
5801.,2017-06-13 20:50:01,167.60,99%,3620979,Win (1 of 3)
5800.,2017-06-13 20:48:49,204.61,100%,3622463,Win (1 of 4)
5799.,2017-06-13 20:47:29,180.67,99%,3550224,Win (1 of 4)
5798.,2017-06-13 20:46:11,164.04,98%,3621372,Win (1 of 4)
5797.,2017-06-13 20:45:04,176.09,99%,3620850,Win (1 of 3)
5796.,2017-06-13 20:43:27,194.35,100%,344,Win (1 of 2)
5795.,2017-06-13 20:42:49,185.49,99%,197,Win (1 of 2)
5794.,2017-06-13 20:42:14,173.33,97%,3620263,Win (1 of 2)
5793.,2017-06-13 20:40:49,175.21,97%,3100076,Win (1 of 2)
5792.,2017-06-13 20:40:19,185.68,97%,319,Win (1 of 2)
5791.,2017-06-13 20:39:46,160.36,99%,3622304,Win (1 of 2)
5790.,2017-06-13 20:39:00,153.68,97%,3622136,Win (1 of 4)
5789.,2017-06-13 20:38:07,161.99,98%,3622416,Win (1 of 2)
5788.,2017-06-13 20:37:10,190.08,99%,3550071,Win (1 of 3)
5787.,2017-06-13 20:36:32,208.24,100%,3621387,Win (1 of 3)
5786.,2017-06-13 20:35:47,172.04,98%,3620992,Win (1 of 3)
5785.,2017-06-13 20:34:46,171.88,98%,3621000,Win (1 of 3)
5784.,2017-06-13 20:34:06,138.69,96%,3622370,Win (1 of 3)
5783.,2017-06-13 20:33:24,181.16,99%,3622268,Win (1 of 3)
5782.,2017-06-13 20:32:38,210.59,100%,321,Win (1 of 3)
5781.,2017-06-13 20:32:03,205.85,100%,3100077,Win (1 of 3)
5780.,2017-06-13 20:31:28,169.12,99%,242,Win (1 of 3)
5779.,2017-06-13 20:30:40,192.14,99%,3622350,Win (1 of 3)
5778.,2017-06-13 20:29:59,217.54,100%,3622457,Win (1 of 2)
5777.,2017-06-13 20:29:17,176.20,98%,306,Win (1 of 3)
5776.,2017-06-13 20:28:18,182.52,99%,3620208,Win (1 of 3)
5775.,2017-06-13 20:27:26,181.98,99%,3622244,Win (1 of 3)
5774.,2017-06-13 20:26:29,133.28,99%,95,Win (1 of 2)
5773.,2017-06-13 20:25:41,198.75,100%,3620263,Win (1 of 2)
5772.,2017-06-13 20:23:51,149.44,97%,163,No win (2 of 3)
5771.,2017-06-13 20:23:01,179.64,98%,133,Win (1 of 3)
5770.,2017-06-13 20:22:12,193.48,100%,194,Win (1 of 3)
5769.,2017-06-13 20:21:20,181.12,99%,3550045,Win (1 of 4)
5768.,2017-06-13 20:20:42,202.96,100%,3100026,Win (1 of 3)
5767.,2017-06-13 20:20:15,162.24,99%,3100002,Win (1 of 4)
5766.,2017-06-13 20:18:54,212.75,100%,3620628,Win (1 of 2)
5765.,2017-06-13 20:18:33,210.50,99%,3620628,Win (1 of 2)
5764.,2017-06-13 20:14:39,156.73,100%,3620628,No win (2 of 3)
5763.,2017-06-13 20:13:25,202.48,100%,3622230,Win (1 of 3)
5762.,2017-06-13 20:12:47,190.30,99%,3620568,Win (1 of 3)
5761.,2017-06-13 20:12:09,190.63,99%,3622396,Win (1 of 2)
5760.,2017-06-13 20:11:26,172.70,99%,3100021,Win (1 of 4)
5759.,2017-06-13 20:10:45,183.66,98%,3100044,Win (1 of 5)
5758.,2017-06-13 20:09:55,167.67,99%,3550172,Win (1 of 2)
5757.,2017-06-13 20:09:04,134.98,97%,168,Win (1 of 3)
5756.,2017-06-13 20:08:22,149.12,98%,3620426,Win (1 of 3)
5755.,2017-06-13 20:07:39,165.74,98%,3620127,Win (1 of 3)
5754.,2017-06-13 20:07:08,169.67,98%,294,Win (1 of 2)
5753.,2017-06-13 20:06:28,155.87,98%,3622383,Win (1 of 3)
5752.,2017-06-13 16:51:01,155.81,98%,3550003,Win (1 of 4)
5751.,2017-06-13 16:50:27,193.41,100%,3620372,Win (1 of 5)
5750.,2017-06-13 16:49:39,144.78,98%,3622209,Win (1 of 3)
5749.,2017-06-13 16:48:58,181.11,99%,3620454,Win (1 of 2)
5748.,2017-06-13 16:47:27,168.94,99%,3621162,Win (1 of 3)
5747.,2017-06-13 16:46:18,194.17,99%,15,Win (1 of 5)
5746.,2017-06-13 16:45:46,175.95,99%,3620457,Win (1 of 2)
5745.,2017-06-13 16:44:41,186.05,99%,669,Win (1 of 4)
5744.,2017-06-13 16:43:44,172.89,99%,3622192,Win (1 of 3)
5743.,2017-06-13 16:42:52,196.99,99%,3622007,Win (1 of 5)
5742.,2017-06-13 16:42:22,166.95,98%,100,Win (1 of 4)
5741.,2017-06-13 16:41:45,213.74,100%,3621646,Win (1 of 4)
5740.,2017-06-13 16:41:16,167.64,98%,3620485,Win (1 of 2)
5739.,2017-06-13 16:40:41,169.97,98%,111,Win (1 of 2)
5738.,2017-06-13 16:40:02,157.90,99%,3621292,Win (1 of 3)
5737.,2017-06-13 16:39:28,211.69,100%,3550082,Win (1 of 3)
5736.,2017-06-13 16:38:47,198.44,99%,3622320,Win (1 of 2)
5735.,2017-06-13 16:38:10,205.40,99%,584,Win (1 of 3)
5734.,2017-06-13 16:37:26,176.65,98%,3622253,Win (1 of 4)
5733.,2017-06-13 16:36:59,144.42,99%,3621844,Win (1 of 2)
5732.,2017-06-13 16:36:20,183.38,99%,308,Win (1 of 2)
5731.,2017-06-13 16:35:41,179.45,99%,3622250,Win (1 of 4)
5730.,2017-06-13 16:35:01,184.25,100%,167,Win (1 of 2)
5729.,2017-06-13 16:34:29,150.54,97%,3550195,Win (1 of 4)
5728.,2017-06-13 16:33:59,161.81,98%,3100108,Win (1 of 3)
5727.,2017-06-13 16:33:26,193.34,99%,3620171,Win (1 of 3)
5726.,2017-06-13 16:32:52,168.84,98%,386,Win (1 of 2)
5725.,2017-06-13 16:32:03,171.03,98%,3620012,Win (1 of 3)
5724.,2017-06-13 16:31:10,174.26,98%,3620305,Win (1 of 4)
5723.,2017-06-13 16:30:40,169.36,99%,3100003,Win (1 of 2)
5722.,2017-06-13 16:30:06,170.47,98%,3622437,Win (1 of 3)
5721.,2017-06-13 16:29:15,184.23,99%,3621512,Win (1 of 5)
5720.,2017-06-13 16:26:50,186.54,100%,3621234,Win (1 of 3)
5719.,2017-06-13 16:26:13,205.68,99%,3622436,Win (1 of 5)
5718.,2017-06-13 16:25:41,198.86,99%,3620667,Win (1 of 5)
5717.,2017-06-13 16:25:08,192.94,100%,3550006,Win (1 of 5)
5716.,2017-06-13 16:24:11,177.18,99%,3100033,Win (1 of 2)
5715.,2017-06-13 16:22:40,152.62,98%,242,Win (1 of 3)
5714.,2017-06-13 16:21:45,171.94,99%,3621435,Win (1 of 2)
5713.,2017-06-13 16:20:57,163.12,98%,3620578,Win (1 of 4)
5712.,2017-06-13 16:20:03,162.99,97%,200,Win (1 of 3)
5711.,2017-06-13 16:19:22,181.29,99%,3620201,Win (1 of 2)
5710.,2017-06-13 16:18:48,162.21,97%,416,Win (1 of 2)
5709.,2017-06-13 16:18:10,194.36,100%,3620231,Win (1 of 4)
5708.,2017-06-13 16:17:37,207.77,100%,3620450,Win (1 of 4)
5707.,2017-06-13 16:17:06,184.50,99%,3621540,Win (1 of 5)
5706.,2017-06-13 16:16:31,164.82,98%,3622094,Win (1 of 4)
5705.,2017-06-13 16:16:01,203.68,100%,3620940,Win (1 of 5)
5704.,2017-06-13 16:15:28,165.96,99%,3622398,Win (1 of 3)
5703.,2017-06-13 16:14:41,159.86,99%,3621227,Win (1 of 3)
5702.,2017-06-13 16:14:11,158.36,99%,3550189,Win (1 of 3)
5701.,2017-06-13 16:13:35,158.43,97%,367,Win (1 of 3)
5700.,2017-06-13 16:12:19,185.89,98%,3622232,Win (1 of 3)
5699.,2017-06-13 16:11:29,174.81,99%,3620171,Win (1 of 3)
5698.,2017-06-13 16:10:40,181.41,99%,3620000,Win (1 of 3)
5697.,2017-06-13 16:09:05,175.02,98%,3620011,Win (1 of 3)
5696.,2017-06-13 15:59:21,174.62,99%,3622430,No win (1 of 1)
5695.,2017-06-13 15:26:20,191.01,99%,3622438,No win (1 of 1)
5694.,2017-06-13 15:17:54,178.67,99%,86,Win (1 of 3)
5693.,2017-06-13 15:15:37,214.97,99%,3620685,No win (1 of 1)
5692.,2017-06-13 03:30:24,167.76,99%,3622326,Win (1 of 3)
5691.,2017-06-13 03:29:03,155.25,98%,481,Win (1 of 4)
5690.,2017-06-13 03:27:58,200.48,99%,3620351,Win (1 of 3)
5689.,2017-06-13 03:27:28,149.31,98%,3620992,No win (2 of 3)
5688.,2017-06-13 03:26:33,149.46,98%,3622298,Win (1 of 2)
5687.,2017-06-13 03:25:36,181.05,99%,3622456,Win (1 of 4)
5686.,2017-06-13 03:24:44,198.31,99%,3620846,Win (1 of 5)
5685.,2017-06-13 03:24:21,201.14,100%,161,No win (1 of 1)
5684.,2017-06-13 03:24:01,207.15,100%,413,No win (1 of 1)
5683.,2017-06-13 03:23:37,187.53,98%,3100106,No win (1 of 1)
5682.,2017-06-13 03:22:34,158.53,98%,3550100,Win (1 of 3)
5681.,2017-06-13 03:21:36,165.71,99%,3620223,Win (1 of 3)
5680.,2017-06-13 03:20:41,159.72,99%,3620956,Win (1 of 4)
5679.,2017-06-13 03:19:48,159.64,98%,206,Win (1 of 2)
5678.,2017-06-13 03:19:02,191.43,100%,518,Win (1 of 3)
5677.,2017-06-13 03:18:26,153.38,97%,615,Win (1 of 4)
5676.,2017-06-13 03:17:53,149.77,96%,3620270,No win (2 of 3)
5675.,2017-06-13 03:17:27,189.89,100%,3621550,Win (1 of 2)
5674.,2017-06-13 03:16:01,193.83,100%,3621672,Win (1 of 2)
5673.,2017-06-13 03:15:24,149.63,97%,3621672,Win (1 of 2)
5672.,2017-06-13 03:14:44,166.78,96%,3621980,Win (1 of 2)
5671.,2017-06-13 03:14:12,187.19,99%,3100058,Win (1 of 2)
5670.,2017-06-13 03:12:39,179.14,98%,3620201,Win (1 of 3)
5669.,2017-06-13 03:12:13,178.25,99%,3622330,Win (1 of 4)
5668.,2017-06-13 03:11:01,187.65,99%,284,Win (1 of 5)
5667.,2017-06-13 03:10:22,186.86,99%,3620508,Win (1 of 4)
5666.,2017-06-13 03:09:51,165.09,98%,286,Win (1 of 3)
5665.,2017-06-13 03:09:19,182.79,99%,3621374,Win (1 of 2)
5664.,2017-06-13 03:08:44,183.19,99%,3550101,Win (1 of 4)
5663.,2017-06-13 03:08:09,172.54,99%,3622237,Win (1 of 3)
5662.,2017-06-13 03:07:24,207.10,99%,3622460,Win (1 of 3)
5661.,2017-06-13 03:06:54,178.89,99%,3550077,Win (1 of 4)
5660.,2017-06-13 03:05:49,162.10,98%,3621836,Win (1 of 2)
5659.,2017-06-13 03:03:38,174.82,99%,3100035,Win (1 of 2)
5658.,2017-06-13 03:02:39,206.63,100%,3621479,Win (1 of 3)
5657.,2017-06-13 03:01:53,194.16,99%,3620180,Win (1 of 3)
5656.,2017-06-13 03:00:34,189.23,99%,3621405,Win (1 of 3)
5655.,2017-06-13 02:59:54,193.70,100%,3622227,Win (1 of 2)
5654.,2017-06-13 02:59:23,170.50,98%,3620495,Win (1 of 3)
5653.,2017-06-13 02:57:15,209.08,99%,3622325,No win (1 of 1)
5652.,2017-06-13 02:54:18,231.94,100%,3621167,Win (1 of 2)
5651.,2017-06-13 02:47:11,174.45,97%,3621167,Win (1 of 2)
5650.,2017-06-13 02:38:22,222.84,100%,3622228,Win (1 of 2)
5649.,2017-06-13 02:32:11,200.47,100%,513,Win (1 of 2)
5648.,2017-06-13 02:29:00,197.95,100%,3550175,No win (1 of 1)
5647.,2017-06-13 01:44:07,218.32,99%,561,Win (1 of 2)
5646.,2017-06-13 01:40:33,222.32,100%,3100106,Win (1 of 2)
5645.,2017-06-13 01:36:22,216.39,100%,3620073,Win (1 of 2)
5644.,2017-06-13 01:29:11,187.83,100%,3620371,No win (1 of 1)
5643.,2017-06-13 01:28:37,207.54,100%,109,Win (1 of 2)
5642.,2017-06-10 20:42:34,221.76,100%,3621224,Win (1 of 2)
5641.,2017-06-10 20:41:01,220.32,100%,161,Win (1 of 2)
5640.,2017-06-10 20:39:24,185.37,99%,3622379,Win (1 of 2)
5639.,2017-06-10 20:37:15,203.75,100%,3620263,Win (1 of 2)
5638.,2017-06-10 20:36:02,205.18,99%,143,Win (1 of 2)
5637.,2017-06-10 20:32:27,212.39,100%,354,Win (1 of 2)
5636.,2017-06-10 20:30:36,179.04,99%,480,Win (1 of 2)
5635.,2017-06-10 18:57:07,213.22,99%,3621180,Win (1 of 2)
5634.,2017-06-10 18:54:35,219.42,100%,3100031,Win (1 of 2)
5633.,2017-06-10 18:51:16,211.80,99%,3100031,Win (1 of 2)
5632.,2017-06-10 18:49:54,163.89,98%,500,Win (1 of 2)
5631.,2017-06-10 17:00:14,222.38,100%,319,Win (1 of 2)
5630.,2017-06-10 16:58:56,184.40,99%,3621222,Win (1 of 2)
5629.,2017-06-09 23:29:28,171.96,99%,3620156,Win (1 of 3)
5628.,2017-06-09 23:28:30,215.92,100%,3550154,Win (1 of 4)
5627.,2017-06-09 23:27:47,184.32,100%,530,Win (1 of 4)
5626.,2017-06-09 23:26:59,189.58,99%,3621951,No win (2 of 5)
5625.,2017-06-09 23:25:30,188.53,99%,3620663,Win (1 of 3)
5624.,2017-06-09 23:24:34,171.88,98%,3622382,Win (1 of 3)
5623.,2017-06-09 23:23:20,193.92,100%,293,Win (1 of 3)
5622.,2017-06-09 23:22:25,156.38,98%,3622335,Win (1 of 3)
5621.,2017-06-09 23:21:26,180.47,98%,3622450,Win (1 of 3)
5620.,2017-06-09 23:20:07,190.81,99%,609,Win (1 of 4)
5619.,2017-06-09 23:18:32,178.72,98%,3621329,Win (1 of 3)
5618.,2017-06-09 23:17:42,189.19,98%,3100038,Win (1 of 3)
5617.,2017-06-09 23:17:06,169.62,99%,436,Win (1 of 5)
5616.,2017-06-09 23:16:02,170.03,99%,3550124,Win (1 of 4)
5615.,2017-06-09 23:15:14,166.64,98%,32,Win (1 of 5)
5614.,2017-06-09 23:14:35,154.28,98%,3622196,Win (1 of 2)
5613.,2017-06-09 23:13:26,177.38,98%,3622387,Win (1 of 4)
5612.,2017-06-09 23:12:52,184.23,99%,338,Win (1 of 2)
5611.,2017-06-09 23:11:11,223.58,100%,103,Win (1 of 4)
5610.,2017-06-09 23:10:43,169.73,98%,161,Win (1 of 2)
5609.,2017-06-09 23:09:25,184.72,98%,3550176,Win (1 of 4)
5608.,2017-06-09 22:43:58,243.31,100%,3550049,Win (1 of 2)
5607.,2017-06-09 22:34:31,221.17,100%,3620214,Win (1 of 2)
5606.,2017-06-09 22:05:42,192.11,98%,3621133,No win (1 of 1)
5605.,2017-06-09 21:55:21,224.90,100%,3622297,Win (1 of 2)
5604.,2017-06-09 21:47:07,191.50,99%,181,No win (1 of 1)
5603.,2017-06-09 21:46:01,168.31,99%,3622268,No win (1 of 1)
5602.,2017-06-09 21:25:29,204.77,99%,3620351,Win (1 of 2)
5601.,2017-06-09 21:23:53,208.94,99%,3620600,Win (1 of 2)
5600.,2017-06-09 21:22:40,191.35,98%,3620600,Win (1 of 2)
5599.,2017-06-09 21:21:19,180.05,99%,620,No win (1 of 1)
5598.,2017-06-09 21:20:28,198.96,99%,3620128,Win (1 of 2)
5597.,2017-06-09 21:13:09,208.15,100%,3620163,Win (1 of 2)
5596.,2017-06-09 21:05:20,165.07,98%,3622335,Win (1 of 2)
5595.,2017-06-09 03:23:24,216.36,100%,3622459,Win (1 of 2)
5594.,2017-06-09 01:47:57,218.64,100%,3550127,Win (1 of 2)
5593.,2017-06-09 01:37:37,180.99,99%,3621000,No win (1 of 1)
5592.,2017-06-08 14:27:51,172.87,99%,3622091,Win (1 of 2)
5591.,2017-06-07 17:56:29,168.01,98%,3620992,Win (1 of 2)
5590.,2017-06-07 17:55:33,149.90,97%,3620558,Win (1 of 2)
5589.,2017-06-07 17:54:32,182.97,99%,3620624,Win (1 of 4)
5588.,2017-06-07 17:53:54,169.49,98%,3620597,Win (1 of 2)
5587.,2017-06-07 17:53:13,145.01,97%,3620597,Win (1 of 3)
5586.,2017-06-07 17:52:12,193.82,100%,58,Win (1 of 2)
5585.,2017-06-07 17:51:36,166.54,98%,58,Win (1 of 4)
5584.,2017-06-07 17:50:49,162.47,99%,3622269,Win (1 of 2)
5583.,2017-06-07 17:50:08,237.49,100%,3100058,Win (1 of 2)
5582.,2017-06-07 17:49:52,198.40,99%,3100058,Win (1 of 4)
5581.,2017-06-07 17:49:15,163.20,98%,308,Win (1 of 3)
5580.,2017-06-07 17:48:27,151.45,98%,3620207,Win (1 of 3)
5579.,2017-06-07 17:47:29,152.48,98%,3621360,Win (1 of 3)
5578.,2017-06-07 17:46:43,181.14,99%,3550114,Win (1 of 3)
5577.,2017-06-07 17:45:29,183.01,99%,611,Win (1 of 3)
5576.,2017-06-07 17:44:37,205.78,100%,533,Win (1 of 2)
5575.,2017-06-07 17:44:17,201.82,97%,533,Win (1 of 3)
5574.,2017-06-07 17:43:44,177.66,99%,305,Win (1 of 3)
5573.,2017-06-07 17:43:11,175.04,99%,493,Win (1 of 3)
5572.,2017-06-07 17:42:08,169.70,98%,42,Win (1 of 4)
5571.,2017-06-07 17:41:16,184.86,99%,133,Win (1 of 2)
5570.,2017-06-07 17:40:26,187.07,99%,437,Win (1 of 3)
5569.,2017-06-07 17:39:31,148.00,98%,3622410,Win (1 of 3)
5568.,2017-06-07 17:38:40,185.49,99%,3622362,Win (1 of 3)
5567.,2017-06-07 17:37:33,173.30,98%,3620470,Win (1 of 2)
5566.,2017-06-07 17:36:57,166.81,99%,3620624,Win (1 of 3)
5565.,2017-06-07 17:36:29,182.40,99%,3621445,Win (1 of 2)
5564.,2017-06-07 17:35:54,155.83,98%,3621217,Win (1 of 4)
5563.,2017-06-07 17:35:02,159.87,98%,3621709,Win (1 of 3)
5562.,2017-06-07 17:34:11,193.55,99%,3100046,Win (1 of 4)
5561.,2017-06-07 17:33:32,146.69,98%,463,Win (1 of 2)
5560.,2017-06-07 17:32:48,164.88,97%,3100004,Win (1 of 4)
5559.,2017-06-07 17:31:55,216.25,100%,3621898,Win (1 of 3)
5558.,2017-06-07 17:30:52,215.45,100%,3620633,Win (1 of 2)
5557.,2017-06-07 17:29:08,181.18,98%,3620633,Win (1 of 3)
5556.,2017-06-07 17:28:26,158.28,98%,82,Win (1 of 3)
5555.,2017-06-07 17:27:28,201.35,99%,241,Win (1 of 2)
5554.,2017-06-07 17:26:31,196.74,100%,167,Win (1 of 2)
5553.,2017-06-07 17:25:53,166.14,99%,3550004,Win (1 of 2)
5552.,2017-06-07 17:25:14,192.29,99%,127,Win (1 of 3)
5551.,2017-06-07 17:24:26,152.67,98%,360,Win (1 of 3)
5550.,2017-06-07 17:23:32,168.81,98%,3622350,Win (1 of 3)
5549.,2017-06-07 17:22:40,181.17,99%,3621385,Win (1 of 4)
5548.,2017-06-07 17:22:02,154.89,98%,3622252,Win (1 of 3)
5547.,2017-06-07 17:21:10,169.80,99%,3620208,Win (1 of 3)
5546.,2017-06-07 17:20:21,195.85,99%,3621863,Win (1 of 3)
5545.,2017-06-07 17:18:35,225.47,100%,3622032,Win (1 of 2)
5544.,2017-06-07 17:18:12,185.19,99%,3622032,Win (1 of 3)
5543.,2017-06-07 17:17:32,169.97,98%,4,Win (1 of 4)
5542.,2017-06-07 17:16:51,165.13,98%,3622028,Win (1 of 3)
5541.,2017-06-07 17:15:44,195.14,99%,209,Win (1 of 3)
5540.,2017-06-07 17:14:59,165.71,98%,3622377,Win (1 of 4)
5539.,2017-06-07 17:14:22,230.13,100%,3550120,Win (1 of 2)
5538.,2017-06-07 17:12:48,194.88,98%,3550120,Win (1 of 3)
5537.,2017-06-07 17:12:14,170.06,99%,286,Win (1 of 3)
5536.,2017-06-07 17:11:30,138.43,97%,3550184,Win (1 of 2)
5535.,2017-06-07 17:10:28,185.04,99%,3622464,Win (1 of 4)
5534.,2017-06-07 17:09:39,166.71,99%,735,Win (1 of 5)
5533.,2017-06-07 17:08:48,158.09,98%,3621310,Win (1 of 3)
5532.,2017-06-07 17:07:58,158.63,98%,3100024,Win (1 of 2)
5531.,2017-06-07 17:07:25,162.67,99%,3621983,Win (1 of 3)
5530.,2017-06-07 17:06:43,139.68,98%,358,Win (1 of 3)
5529.,2017-06-07 17:05:35,141.30,98%,3550212,Win (1 of 3)
5528.,2017-06-06 23:00:22,163.48,99%,170,Win (1 of 3)
5527.,2017-06-06 22:59:37,204.07,99%,586,Win (1 of 5)
5526.,2017-06-06 22:59:02,163.34,98%,3100041,Win (1 of 5)
5525.,2017-06-06 22:58:15,192.19,99%,3100016,Win (1 of 3)
5524.,2017-06-06 22:57:34,170.29,98%,3622392,Win (1 of 3)
5523.,2017-06-06 22:56:38,195.59,100%,530,Win (1 of 4)
5522.,2017-06-06 22:56:10,152.39,98%,3622209,Win (1 of 2)
5521.,2017-06-06 22:55:24,194.63,99%,3550021,Win (1 of 5)
5520.,2017-06-06 22:54:54,158.49,98%,3622375,Win (1 of 5)
5519.,2017-06-06 22:54:15,172.96,98%,518,Win (1 of 3)
5518.,2017-06-06 22:53:41,202.39,99%,3100075,Win (1 of 3)
5517.,2017-06-06 22:53:16,207.96,99%,3621708,Win (1 of 2)
5516.,2017-06-06 22:52:44,140.30,98%,3621586,No win (2 of 5)
5515.,2017-06-06 22:52:17,205.91,99%,3620511,Win (1 of 3)
5514.,2017-06-06 22:51:10,158.16,98%,475,Win (1 of 2)
5513.,2017-06-06 22:50:23,179.70,98%,190,Win (1 of 4)
5512.,2017-06-06 22:49:44,179.53,99%,17,Win (1 of 4)
5511.,2017-06-06 22:48:59,180.11,100%,219,Win (1 of 3)
5510.,2017-06-06 22:48:09,173.74,99%,3100050,Win (1 of 4)
5509.,2017-06-06 22:47:44,191.78,100%,545,Win (1 of 3)
5508.,2017-06-06 22:47:12,180.81,99%,3550102,Win (1 of 4)
5507.,2017-06-06 22:46:43,169.06,100%,3550128,Win (1 of 3)
5506.,2017-06-06 22:45:47,162.98,98%,391,Win (1 of 2)
5505.,2017-06-06 22:44:47,178.62,99%,3100096,Win (1 of 2)
